sku_ID,"('quantity', 'mean')","('quantity', 'sum')","('order_ID', 'nunique')","('order_hour', 'nunique')","('order_hour', 'group_mode')","('day_of_month', 'nunique')","('day_of_month', 'group_mode')","('original_unit_price', 'mean')","('discount_rate', 'mean')","('direct_discount_rate', 'mean')","('quantity_discount_rate', 'mean')","('bundle_discount_rate', 'mean')","('gift_item', 'mean')","('dc_ori', 'nunique')","('dc_ori', 'group_mode')","('dc_des', 'nunique')","('dc_des', 'group_mode')","('promise', 'group_mode')","('type', 'group_mode')",brand_ID,attribute1,attribute2
03d6917e91,1.0,1,1,1,"(11.0, 13.0]",1,01,99.0,0.0,0.0,0.0,0.0,0.0,1,5,1,16,-,2,70c109c6f5,-,-
03e328a9b2,1.0,40,40,6,"(13.0, 15.0]",9,28,62.0,0.2758064516129032,0.0,0.0,0.0,0.0,6,9,16,9,-,2,43999af013,4.0,100.0
03f54eacbe,1.0,4,4,3,"(0.0, 8.0]",4,01,228.0,0.099780701754386,0.0,0.09978070175438596,0.0,0.0,3,5,4,5,-,2,a03b3d6db6,3.0,60.0
03faf1cb2e,1.0,5,5,4,"(8.0, 10.0]",5,04,188.0,0.012765957446808507,0.0,0.0,0.0,0.0,3,9,4,9,4,2,26216ff73f,-,-
03fb2977b0,1.0,2,2,2,"(0.0, 8.0]",2,18,46.9,0.0,0.0,0.0,0.0,0.0,2,7,2,7,-,2,9b0d3a5fc6,2.0,50.0
03fbf7e2f8,1.25,5,4,4,"(0.0, 8.0]",4,17,39.9,0.0,0.0,0.0,0.0,0.0,4,24,4,24,-,2,9b0d3a5fc6,2.0,50.0
03fd3f6cb2,1.0,9,9,5,"(8.0, 10.0]",7,14,119.0,0.12019607843137255,0.0,0.11739495798319328,0.0,0.0,5,5,8,9,3,2,94b4cdec6a,3.0,60.0
03fd8efe32,1.3333333333333333,4,3,3,"(8.0, 10.0]",3,05,29.5,0.0,0.0,0.0,0.0,0.0,2,5,3,17,-,2,ea836cb702,2.0,60.0
03ff11f38f,1.0,1,1,1,"(18.0, 20.0]",1,05,128.0,0.3046875,0.3046875,0.0,0.0,0.0,1,10,1,38,-,2,603dc9ab6b,3.0,100.0
0401272827,1.0,1,1,1,"(11.0, 13.0]",1,30,345.0,0.07536231884057976,0.07536231884057971,0.0,0.0,0.0,1,5,1,5,-,2,481c982d40,-,-
04277cbdb2,1.0,1,1,1,"(16.0, 18.0]",1,05,288.0,0.4965277777777778,0.4618055555555556,0.034722222222222224,0.0,0.0,1,5,1,5,-,2,a9d8fd0a21,2.0,50.0
042c0b9178,1.0,2,2,2,"(16.0, 18.0]",1,08,65.0,0.09999999999999998,0.09230769230769231,0.0,0.0,0.0,2,5,2,55,-,2,24682b3358,-,-
042cf5e0b6,1.0,1,1,1,"(20.0, 22.0]",1,24,198.0,0.7525252525252525,0.0,0.0,0.10101010101010101,0.0,1,7,1,31,-,2,cf0544f945,3.0,100.0
0430d97f1c,1.0,1,1,1,"(11.0, 13.0]",1,27,339.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,fd68e214e8,3.0,-
04337ae7b0,1.018181818181818,56,49,8,"(11.0, 13.0]",1,31,0.0,1.0,,,,1.0,7,9,21,9,-,2,cd87b38171,-,-
0434922e95,1.3333333333333333,4,3,2,"(0.0, 8.0]",3,04,48.0,0.0,0.0,0.0,0.0,0.0,2,2,3,6,-,2,7bafa97f13,4.0,100.0
043605e14d,1.0,4,4,4,"(8.0, 10.0]",2,30,79.0,0.07246835443037977,0.025,0.0,0.0,0.0,3,10,4,47,8,2,b7e5c0f937,3.0,60.0
043ab1211b,1.0,1,1,1,"(13.0, 15.0]",1,26,65.0,0.0,0.0,0.0,0.0,0.0,1,5,1,16,-,2,8a5ee0390f,4.0,100.0
04405f89e4,1.0,1,1,0,"(0.0, 8.0]",1,07,47.0,0.5319148936170213,0.0,0.5319148936170213,0.0,0.0,1,10,1,47,-,2,f9f86931a2,-,-
0441a97d95,1.0,2,2,2,"(0.0, 8.0]",2,15,199.0,0.371859296482412,0.37185929648241206,0.0,0.0,0.0,2,24,2,24,-,2,3ee5b84e96,2.0,50.0
0443c4ddd1,1.0,20,20,2,"(18.0, 20.0]",3,27,0.0,1.0,,,,1.0,7,5,17,9,-,2,db6396963d,-,-
0443c7dcd6,1.0833333333333333,13,12,6,"(16.0, 18.0]",11,25,89.83333333333333,0.0,0.0,0.0,0.0,0.0,6,4,9,24,-,2,93905470a7,3.0,-
044cc64405,1.0,1,1,1,"(16.0, 18.0]",1,08,185.0,0.4864864864864865,0.4864864864864865,0.0,0.0,0.0,1,5,1,5,-,2,198cec62a1,3.0,100.0
045010fe58,1.0,48,48,10,"(18.0, 20.0]",25,31,165.0,0.0,0.0,0.0,0.0,0.0,7,2,24,20,-,2,a9d8fd0a21,2.0,50.0
0460b2c067,1.0,4,4,2,"(13.0, 15.0]",4,10,177.75,0.0,0.0,0.0,0.0,0.0,4,9,4,9,-,2,f864d88130,2.0,-
0465eb5c83,1.422077922077922,219,154,10,"(8.0, 10.0]",30,08,167.72727272727272,0.7494904069966885,0.713266214522496,0.03622419247419247,0.0,0.0,7,9,41,9,-,2,7d2647e5ae,3.0,100.0
0468a93480,1.1376811594202898,157,138,10,"(13.0, 15.0]",26,27,89.0,0.40853688324377135,0.40063507572056667,0.00790180752320469,0.0,0.0,7,5,42,9,-,2,ddb787aeb9,3.0,100.0
046bbb316e,1.0,1,1,1,"(20.0, 22.0]",1,30,159.0,0.5861635220125787,0.5861635220125786,0.0,0.0,0.0,1,9,1,27,-,2,af80f4dbf3,2.0,60.0
047eaa47c4,1.0,1,1,1,"(22.0, 23.0]",1,09,69.0,0.14492753623188404,0.14492753623188406,0.0,0.0,0.0,1,9,1,36,-,2,4f65703579,4.0,100.0
04811c999a,1.0,1,1,1,"(8.0, 10.0]",1,14,79.9,0.0,0.0,0.0,0.0,0.0,1,10,1,10,-,2,5934e3362b,-,-
04857dc39f,1.1666666666666667,7,5,3,"(20.0, 22.0]",4,13,0.0,1.0,,inf,,1.0,3,4,5,28,-,2,adbd559b78,3.0,60.0
0485ba16b9,1.0,6,6,4,"(0.0, 8.0]",5,08,128.0,0.013020833333333334,0.0,0.0,0.0,0.0,5,5,6,25,-,2,7d352273e4,-,-
04889129bd,1.0,8,8,6,"(8.0, 10.0]",6,30,176.0,0.03721590909090905,0.03721590909090909,0.0,0.0,0.0,3,4,7,2,-,2,3d5774cf27,4.0,60.0
04953d3191,1.0,14,14,8,"(8.0, 10.0]",5,05,0.0,1.0,,,,1.0,4,5,12,17,4,2,4f65703579,-,-
049dbc8b0c,1.25,10,8,6,"(11.0, 13.0]",7,18,158.0,0.007911392405063278,0.0,0.0,0.0,0.0,5,5,6,5,4,2,efc5f3da40,-,-
049f7be86b,1.0,2,2,1,"(18.0, 20.0]",2,25,98.0,0.30000000000000004,0.3,0.0,0.0,0.0,1,5,2,17,-,2,7b3f01fb58,2.0,70.0
04af8fdd54,1.0,1,1,1,"(20.0, 22.0]",1,21,49.9,0.0,0.0,0.0,0.0,0.0,1,7,1,7,-,2,9b0d3a5fc6,-,-
04b3e7c82a,1.0416666666666667,25,24,9,"(11.0, 13.0]",14,20,130.0,0.5506410256410257,0.5499999999999999,0.0,0.0,0.0,7,5,16,35,-,2,686b0df2bd,3.0,100.0
04b59d0d48,1.0,1,1,1,"(15.0, 16.0]",1,21,230.0,0.09999999999999998,0.1,0.0,0.0,0.0,1,5,1,17,-,2,7cc01be867,3.0,60.0
04bd98c89d,1.0,1,1,1,"(20.0, 22.0]",1,29,230.0,0.16956521739130437,0.14782608695652175,0.021739130434782608,0.0,0.0,1,7,1,7,-,2,d3b11464d2,3.0,100.0
04c3f136ef,1.4,63,45,10,"(20.0, 22.0]",18,26,160.0,0.04721719911593329,0.0,0.0,0.0,0.0,6,5,24,2,-,2,e9fc5c2b46,4.0,100.0
04c50a204f,2.0,6,3,3,"(10.0, 11.0]",3,23,28.0,0.0,0.0,0.0,0.0,0.0,2,9,3,61,-,2,43a5cd3f69,4.0,100.0
04c5874e35,1.0,3,3,2,"(20.0, 22.0]",3,16,78.0,0.2692307692307692,0.0,0.0,0.017094017094017092,0.0,3,7,3,31,-,2,cf0544f945,3.0,100.0
04cbca59d2,1.0,1,1,1,"(11.0, 13.0]",1,04,110.0,0.0,0.0,0.0,0.0,0.0,1,9,1,36,-,2,dc9a054159,-,-
04ced2a3e7,1.0,1,1,1,"(11.0, 13.0]",1,11,128.0,0.0,0.0,0.0,0.0,0.0,1,9,1,25,-,2,9c185fe397,-,-
04da3f1bf0,1.7763157894736843,135,76,10,"(18.0, 20.0]",20,29,0.0,1.0,,,,1.0,7,2,35,2,-,2,,,
04db3dc782,1.2666666666666666,19,15,8,"(13.0, 15.0]",12,29,99.0,0.5538720538720538,0.5050505050505051,0.04781144781144781,0.0,0.0,2,5,11,5,3,2,3405a1c70e,3.0,60.0
04e31728e1,1.0,1,1,1,"(16.0, 18.0]",1,27,68.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,7f2785f2bf,-,-
04ed04c734,1.0,1,1,1,"(20.0, 22.0]",1,28,98.0,0.0,0.0,0.0,0.0,0.0,1,24,1,24,-,2,dc7e4ae5fc,1.0,100.0
050767c902,2.0,4,2,2,"(8.0, 10.0]",2,14,51.9,0.0,0.0,0.0,0.0,0.0,2,9,2,9,-,2,9b0d3a5fc6,-,-
0517874758,1.0,2,2,2,"(8.0, 10.0]",2,23,255.0,0.1568627450980392,0.1568627450980392,0.0,0.0,0.0,2,5,2,5,-,2,bd97f9a5fa,4.0,100.0
05274e692a,1.290909090909091,71,55,10,"(0.0, 8.0]",25,08,198.0,0.4276818181818182,0.25,0.17520247933884298,0.0,0.0,5,9,15,27,-,2,1ffec40259,-,-
052e62b884,1.0,1,1,1,"(20.0, 22.0]",1,04,98.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,9b0d3a5fc6,3.0,60.0
053084181e,1.0,4,4,4,"(0.0, 8.0]",3,28,0.0,1.0,,,,1.0,3,5,4,28,-,2,3daeabd2ce,2.0,60.0
05378fcbac,1.0333333333333334,31,30,8,"(20.0, 22.0]",20,29,69.0,0.0012077294685990355,0.0,0.0,0.0,0.0,7,4,21,5,3,2,3daeabd2ce,3.0,80.0
054d5ac433,1.0,8,8,5,"(0.0, 8.0]",8,07,118.0,0.0,0.0,0.0,0.0,0.0,5,5,7,9,-,2,6bebec4992,-,-
054d676847,1.1111111111111112,10,9,6,"(8.0, 10.0]",9,04,178.0,0.005305867665418222,0.0,0.0,0.0,0.0,5,5,6,5,1,2,7cc01be867,-,-
054ddaf676,1.0,6,6,4,"(11.0, 13.0]",6,05,69.6,0.3244731800766284,0.31034482758620696,0.0047892720306513415,0.0,0.0,4,9,6,50,-,2,df5355512e,3.0,100.0
0554ae856a,1.0,2,2,2,"(13.0, 15.0]",2,03,92.0,0.0,0.0,0.0,0.0,0.0,2,4,2,4,-,2,32f4ce6bbf,1.0,50.0
0566cf5b7d,1.0,2,2,2,"(11.0, 13.0]",2,01,108.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,2,9,2,9,-,2,3daeabd2ce,3.0,-
05691f2485,1.0,1,1,1,"(0.0, 8.0]",1,07,80.0,0.17500000000000004,0.1375,0.0,0.0,0.0,1,5,1,5,-,2,7fcb433bba,-,-
056d6c2720,1.0,3,3,2,"(20.0, 22.0]",3,08,197.0,0.31472081218274117,0.3147208121827411,0.0,0.0,0.0,2,7,3,62,4,2,2d59ede842,2.0,-
0587b929e4,1.0,3,3,2,"(13.0, 15.0]",3,11,204.0,0.15694444444444444,0.008169934640522876,0.14877450980392157,0.0,0.0,2,2,3,2,-,2,67901d7b3b,3.0,60.0
058915a291,1.0,2,2,2,"(0.0, 8.0]",2,17,178.0,0.02808988764044945,0.0,0.0,0.0,0.0,2,7,2,31,-,2,3daeabd2ce,-,-
058953960f,1.0,5,5,5,"(10.0, 11.0]",5,11,108.0,0.09259259259259256,0.09259259259259259,0.0,0.0,0.0,4,5,5,2,-,2,198cec62a1,-,-
059ae981b7,1.0,1,1,1,"(8.0, 10.0]",1,31,139.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,7fcb433bba,-,-
059c7c297c,1.0,1,1,1,"(16.0, 18.0]",1,26,49.0,0.0,0.0,0.0,0.0,0.0,1,2,1,6,3,2,cd22c791e6,3.0,-
059ec11eff,1.2,6,3,2,"(13.0, 15.0]",1,08,0.0,1.0,,,,1.0,3,2,3,2,-,2,d3b11464d2,-,-
05a1735cb9,1.3333333333333333,8,6,4,"(20.0, 22.0]",6,01,89.0,0.48408239700374533,0.449438202247191,0.027153558052434457,0.0,0.0,5,9,6,37,-,2,4f65703579,-,-
05a1ecd94b,1.5,3,2,2,"(11.0, 13.0]",2,21,158.0,0.7525316455696203,0.7215189873417722,0.031012658227848103,0.0,0.0,2,5,2,5,-,2,fc9c3cb979,3.0,-
05a2731697,1.75,7,4,4,"(0.0, 8.0]",3,25,99.0,0.6616161616161615,0.6565656565656566,0.0,0.0,0.0,3,9,4,9,-,2,4d4a88c0e8,-,-
05a41fe2ee,1.0769230769230769,14,13,6,"(20.0, 22.0]",12,01,110.0,0.29720279720279724,0.13636363636363635,0.16083916083916083,0.0,0.0,6,2,11,24,-,2,4efb032b5a,-,-
05ab341ad9,1.0,1,1,1,"(8.0, 10.0]",1,05,435.0,0.22988505747126442,0.22988505747126436,0.0,0.0,0.0,1,24,1,24,5,2,17892f5485,3.0,100.0
05d46ce19a,1.0,1,1,1,"(0.0, 8.0]",1,26,59.0,0.0,0.0,0.0,0.0,0.0,1,9,1,27,-,2,e7629fa26b,3.0,60.0
05db087f6b,1.0,185,185,7,"(11.0, 13.0]",2,10,0.021621621621621623,0.9945945945945946,0.0,0.0,0.0,0.9945945945945946,7,5,43,33,3,2,882aa1c303,3.0,80.0
05e6650656,1.0,2,2,2,"(0.0, 8.0]",2,15,359.0,0.03899721448467969,0.0,0.027855153203342618,0.0,0.0,2,9,2,9,-,2,2d59ede842,4.0,60.0
05e86b92de,1.0833333333333333,13,12,3,"(11.0, 13.0]",4,19,126.0,0.2645502645502646,0.0,0.0,0.0,0.0,4,5,7,9,5,2,94b4cdec6a,3.0,100.0
05f22f2d5f,1.5,3,2,2,"(11.0, 13.0]",2,19,109.0,0.463302752293578,0.0,0.463302752293578,0.0,0.0,2,7,2,18,-,2,6c1f0f58a6,-,-
05f6275f5d,1.0,1,1,1,"(22.0, 23.0]",1,09,309.0,0.0,0.0,0.0,0.0,0.0,1,4,1,45,-,2,0a66f11894,2.0,60.0
05f6cd03ea,1.275,51,40,9,"(13.0, 15.0]",21,25,37.8,0.016313932980599643,0.0,0.0,0.0,0.0,6,9,20,9,-,2,9b0d3a5fc6,2.0,50.0
0601145351,1.0,3,3,2,"(11.0, 13.0]",3,03,119.0,0.0,0.0,0.0,0.0,0.0,2,24,2,24,-,2,235542bb7b,-,-
0602bc7010,1.0,1,1,1,"(11.0, 13.0]",1,12,45.0,0.0444444444444444,0.044444444444444446,0.0,0.0,0.0,1,2,1,30,-,2,d2124b2bae,3.0,60.0
0610c2666e,1.0,2,2,1,"(11.0, 13.0]",2,06,65.0,0.0461538461538461,0.0,0.0,0.0,0.0,2,9,2,9,-,2,90b306578e,4.0,-
061826cc30,1.0,2,2,2,"(11.0, 13.0]",2,13,108.0,0.0,0.0,0.0,0.0,0.0,1,5,2,34,-,2,7d69c417c6,-,-
062623b850,1.0,8,8,7,"(8.0, 10.0]",7,09,146.0,0.18835616438356168,0.18493150684931506,0.0,0.0,0.0,6,2,8,26,-,2,7fcb433bba,3.0,100.0
062c21503a,1.5,3,2,2,"(15.0, 16.0]",2,25,75.0,0.21333333333333337,0.21333333333333335,0.0,0.0,0.0,2,4,2,4,-,2,dc7e4ae5fc,4.0,100.0
062d29b063,1.0,2,2,1,"(11.0, 13.0]",2,09,298.0,0.0,0.0,0.0,0.0,0.0,1,5,1,33,-,2,b266f55367,-,-
06386726fa,1.0,7,7,5,"(13.0, 15.0]",7,11,168.0,0.34817176870748295,0.07653061224489796,0.24953231292517006,0.0,0.0,3,5,6,49,-,2,a1b1fb9286,3.0,100.0
063e77cafd,1.0,1,1,0,"(0.0, 8.0]",1,02,49.0,0.0,0.0,0.0,0.0,0.0,1,2,1,20,-,2,fd68e214e8,2.0,50.0
0654a854d6,1.0,1,1,1,"(13.0, 15.0]",1,24,158.0,0.0,0.0,0.0,0.0,0.0,1,24,1,24,-,2,bf509a941c,4.0,100.0
0655ac0022,1.0,2,2,1,"(18.0, 20.0]",2,04,205.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,-,2,592f78fecf,3.0,60.0
066618e104,1.0,6,6,4,"(13.0, 15.0]",6,01,39.9,0.02506265664160401,0.0,0.0,0.0,0.0,3,7,6,7,-,2,5934e3362b,2.0,50.0
066743a3c6,1.0,2,2,2,"(8.0, 10.0]",2,07,94.9,0.47418335089567965,0.47418335089567965,0.0,0.0,0.0,2,9,2,9,-,2,9b0d3a5fc6,3.0,60.0
066b9e4868,1.5,3,2,2,"(15.0, 16.0]",2,08,68.0,0.19558823529411767,0.0,0.19558823529411765,0.0,0.0,2,7,2,7,-,2,adbd559b78,3.0,60.0
0670f199ac,1.5333333333333334,46,30,10,"(8.0, 10.0]",16,24,49.0,0.0032312925170068043,0.0,0.0,0.0,0.0,6,9,19,9,4,2,26216ff73f,-,-
06798338e6,1.0,7,7,5,"(11.0, 13.0]",6,14,150.0,0.34761904761904766,0.33428571428571424,0.0,0.0,0.0,4,4,6,51,-,2,3daeabd2ce,2.0,30.0
067b673f2b,1.1671940928270041,2213,1896,10,"(20.0, 22.0]",31,01,98.71222573839663,0.3770065864035625,0.02773976508153723,0.3348527940739614,0.0,0.0,40,9,60,9,1,1,9b0d3a5fc6,3.0,60.0
068570736d,1.1666666666666667,7,6,4,"(13.0, 15.0]",6,07,99.0,0.5174242424242425,0.5050505050505051,0.012373737373737375,0.0,0.0,3,5,5,17,-,2,365676fd7f,2.0,60.0
0689763d2b,1.1111111111111112,10,9,5,"(0.0, 8.0]",9,03,105.0,0.004444444444444449,0.0044444444444444444,0.0,0.0,0.0,5,4,6,28,-,2,90963edda0,3.0,60.0
068b3507e5,1.0,1,1,1,"(20.0, 22.0]",1,18,188.0,0.0,0.0,0.0,0.0,0.0,1,10,1,37,-,2,890feb1392,3.0,100.0
068f3396c1,1.0,15,15,7,"(8.0, 10.0]",11,08,396.3333333333333,0.0352893772893773,0.012121212121212121,0.0,0.0,0.0,4,5,9,24,-,2,7bf21e732d,4.0,-
068f4481b3,1.0893679983090256,25769,23625,10,"(8.0, 10.0]",31,01,297.15534686112875,0.26484330038468173,0.2312062804378943,0.0,0.0219330164174891,0.0,49,5,60,5,1,1,99d41501ff,3.0,100.0
069e54643e,1.0,1,1,1,"(11.0, 13.0]",1,29,368.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,b266f55367,2.0,100.0
06a4ec1b16,1.12,28,25,8,"(20.0, 22.0]",16,28,59.0,0.018531073446327692,0.0,0.0,0.0,0.0,7,5,21,16,-,2,60c226df67,3.0,70.0
06a9c19d19,1.2121212121212122,160,132,10,"(13.0, 15.0]",29,20,99.0,0.22444138353229262,0.22444138353229262,0.0,0.0,0.0,7,5,38,9,-,2,906d0caa60,3.0,70.0
06abbf656c,1.0,1,1,1,"(0.0, 8.0]",1,04,365.0,0.04109589041095896,0.0,0.0410958904109589,0.0,0.0,1,9,1,60,-,2,17892f5485,-,-
06b8652dd3,1.0714285714285714,15,14,6,"(11.0, 13.0]",8,27,65.0,0.41428571428571426,0.4065934065934066,0.0,0.0,0.0,7,2,12,24,-,2,42e6445fca,4.0,100.0
06cad1ff9f,1.0,5,5,4,"(8.0, 10.0]",4,27,98.0,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,3,9,5,9,-,2,7fcb433bba,3.0,100.0
06cd43806b,1.5,6,4,3,"(11.0, 13.0]",4,05,108.0,0.2835648148148148,0.2777777777777778,0.0,0.0,0.0,3,4,4,27,-,2,2d59ede842,3.0,-
06d3312eb0,1.0895522388059702,73,67,10,"(18.0, 20.0]",27,10,138.0,0.45341228639411635,0.4318624269954575,0.021009085009733936,0.0,0.0,7,4,28,4,-,2,5a0b271e15,3.0,100.0
06ea63b244,1.0,5,5,4,"(13.0, 15.0]",5,06,0.0,1.0,,,,1.0,4,5,5,9,-,2,af80f4dbf3,2.0,100.0
06eabc0544,1.0,2,2,2,"(0.0, 8.0]",2,10,39.9,0.0,0.0,0.0,0.0,0.0,2,10,2,11,-,2,d2124b2bae,3.0,60.0
06f4d9a382,1.0,2,2,1,"(0.0, 8.0]",2,24,160.0,0.0,0.0,0.0,0.0,0.0,1,5,2,33,-,2,86a6979f75,-,-
06fd32c4ec,1.0,2,2,2,"(11.0, 13.0]",2,16,125.5,0.007407407407407418,0.0,0.0,0.0,0.0,2,9,2,9,-,2,603dc9ab6b,-,-
0703955c84,1.0,1,1,1,"(22.0, 23.0]",1,31,299.0,0.34448160535117056,0.34448160535117056,0.0,0.0,0.0,1,4,1,4,-,2,fe241300cd,-,-
070fcc1d1e,1.0,2,2,2,"(11.0, 13.0]",2,01,43.0,0.0,0.0,0.0,0.0,0.0,2,5,2,5,-,2,c299783015,-,-
071b38eb23,1.0,6,6,4,"(8.0, 10.0]",5,12,98.0,0.3469387755102041,0.3469387755102041,0.0,0.0,0.0,4,5,5,34,-,2,7fcb433bba,-,-
0737047e22,1.4,7,5,4,"(13.0, 15.0]",5,03,229.0,0.01746724890829694,0.0,0.0,0.0,0.0,3,9,5,9,-,2,0b0f75e8d5,-,-
073efbea07,1.0,4,4,4,"(0.0, 8.0]",2,02,92.0,0.18478260869565213,0.14130434782608695,0.043478260869565216,0.0,0.0,3,5,4,26,2,2,,,
0749ba75c4,1.0,1,1,1,"(15.0, 16.0]",1,13,99.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,5,2,f2cc2f4aab,-,-
074dbfa490,1.0,2,2,2,"(13.0, 15.0]",2,28,110.0,0.2772727272727273,0.2545454545454545,0.0,0.0,0.0,2,5,2,54,-,2,4efb032b5a,-,-
0753818933,1.5,3,2,2,"(8.0, 10.0]",2,08,139.0,0.460431654676259,0.460431654676259,0.0,0.0,0.0,2,5,2,26,-,2,03c0f165ce,-,-
0757d730f6,1.064516129032258,33,31,10,"(11.0, 13.0]",5,01,376.0,0.6298901853122855,0.5750686341798216,0.014070006863417982,0.0,0.0,7,9,17,27,-,2,81818cce80,4.0,100.0
0759df562b,1.2866756393001346,956,677,10,"(20.0, 22.0]",23,09,0.0,1.0,,,,1.0,7,2,54,2,-,2,0b0f75e8d5,3.0,60.0
075eae3612,1.25,5,4,4,"(8.0, 10.0]",4,09,199.0,0.5992462311557789,0.5992462311557789,0.0,0.0,0.0,2,2,3,2,-,2,3e342224f0,3.0,100.0
0761f31a43,1.1666666666666667,7,6,5,"(20.0, 22.0]",5,25,69.0,0.1739130434782609,0.15942028985507245,0.0,0.0,0.0,2,5,4,5,-,2,dc7e4ae5fc,4.0,100.0
0762b4d141,1.3333333333333333,4,3,2,"(8.0, 10.0]",3,09,66.0,0.0,0.0,0.0,0.0,0.0,2,24,2,24,-,2,31e19a2111,-,-
0765297792,1.0,1,1,1,"(0.0, 8.0]",1,02,69.0,0.0,0.0,0.0,0.0,0.0,1,24,1,52,-,2,198cec62a1,1.0,100.0
0766982224,1.0,1,1,1,"(11.0, 13.0]",1,03,18.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,bce79eb8bf,3.0,-
0784b31bb8,1.0,7,7,5,"(11.0, 13.0]",6,14,49.0,0.00583090379008747,0.0,0.0,0.0,0.0,3,4,5,4,-,2,74d632e731,1.0,60.0
0787c9be1d,1.0,5,5,3,"(11.0, 13.0]",4,28,188.0,0.5478723404255319,0.5478723404255319,0.0,0.0,0.0,5,4,5,4,-,2,e0c4997859,3.0,-
0789594523,3.0,3,1,1,"(8.0, 10.0]",1,22,88.0,0.36742424242424254,0.3409090909090909,0.01893939393939394,0.0,0.0,1,2,1,6,-,2,0def762aeb,3.0,100.0
079016ffcc,1.0,8,8,4,"(20.0, 22.0]",7,17,175.0,0.0,0.0,0.0,0.0,0.0,4,5,5,2,-,2,99d41501ff,3.0,100.0
0791c0382a,1.0,1,1,1,"(20.0, 22.0]",1,26,157.0,0.0,0.0,0.0,0.0,0.0,1,10,1,47,-,2,503444c58d,-,-
0795660d3a,1.0,2,2,2,"(0.0, 8.0]",2,01,29.0,0.11844827586206891,0.014999999999999998,0.0,0.0,0.0,1,5,2,17,-,2,a9b82ad1cb,-,50.0
0795bad0f3,1.037037037037037,28,27,10,"(11.0, 13.0]",13,02,54.8,0.0013517166801838318,0.0,0.0,0.0,0.0,6,5,14,4,-,2,3daeabd2ce,3.0,60.0
0796a2c783,1.0,15,15,7,"(18.0, 20.0]",13,03,168.0,0.04809523809523812,0.030634920634920633,0.006349206349206349,0.0,0.0,6,5,13,2,4,2,8b40ec9ab7,4.0,60.0
079dfe9a84,1.0,1,1,1,"(10.0, 11.0]",1,14,146.0,0.06849315068493156,0.0684931506849315,0.0,0.0,0.0,1,9,1,9,-,2,7fcb433bba,3.0,100.0
07b08a971d,1.0,6,6,5,"(20.0, 22.0]",6,03,224.0,0.0976190476190476,0.09761904761904762,0.0,0.0,0.0,3,9,6,6,-,2,ab2927e4e6,-,-
07b4f29210,1.1538461538461537,15,13,8,"(0.0, 8.0]",7,04,248.0,0.4857320099255584,0.39702233250620345,0.0,0.0,0.0,4,9,9,9,-,2,8e205439fb,-,-
07beb67f19,1.0158730158730158,256,249,10,"(8.0, 10.0]",24,19,1.9682539682539681,0.992207501280082,0.0,0.0,0.0,0.9920634920634921,8,9,46,9,-,2,bd97f9a5fa,4.0,60.0
07ce47846b,1.0,1,1,1,"(8.0, 10.0]",1,15,142.0,0.0,0.0,0.0,0.0,0.0,1,9,1,25,-,2,86a6979f75,-,-
07d042ef8d,1.0,8,8,6,"(8.0, 10.0]",7,31,88.0,0.3536931818181818,0.234375,0.11931818181818182,0.0,0.0,4,5,5,5,-,2,5d97f6236a,-,-
07d7aa7ac3,1.0,5,5,3,"(13.0, 15.0]",4,19,210.0,0.0,0.0,0.0,0.0,0.0,4,4,5,28,-,2,4d5c65bb16,2.0,-
07e0d561b7,1.0,15,15,7,"(18.0, 20.0]",11,25,59.9,0.5008347245409015,0.5008347245409015,0.0,0.0,0.0,6,7,13,24,5,2,19dbd0bed6,-,-
07e5b979f9,1.0,1,1,1,"(16.0, 18.0]",1,09,70.0,0.0,0.0,0.0,0.0,0.0,1,5,1,64,-,2,86a6979f75,3.0,-
07e9cbd27e,1.0,1,1,1,"(13.0, 15.0]",1,26,188.0,0.37234042553191493,0.3191489361702128,0.05319148936170213,0.0,0.0,1,2,1,6,-,2,556646a4ed,-,-
07ecbdbbee,1.0,1,1,1,"(0.0, 8.0]",1,29,219.0,0.1643835616438356,0.1643835616438356,0.0,0.0,0.0,1,7,1,31,-,2,adbd559b78,-,-
080824fe37,1.0,3,3,2,"(13.0, 15.0]",3,02,32.6,0.0,0.0,0.0,0.0,0.0,2,5,3,33,-,2,787ea7298f,2.0,40.0
081094e9b0,1.0,2,2,2,"(8.0, 10.0]",2,03,215.0,0.0,0.0,0.0,0.0,0.0,2,5,2,5,-,2,4eccac112b,-,100.0
081302ef63,1.0,2,2,2,"(0.0, 8.0]",2,19,138.0,0.0,0.0,0.0,0.0,0.0,2,5,2,5,-,2,4efb032b5a,3.0,100.0
08215c8589,1.053763440860215,98,91,10,"(11.0, 13.0]",10,23,0.0,1.0,,,,1.0,8,5,34,9,-,2,4d918c6fd9,4.0,100.0
